,screenName,text,favorited,favoriteCount,replyToSN,Tweet Datetime,truncated,replyToSID,id.x,replyToUID,statusSource,retweetCount,isRetweet,retweeted,longitude,latitude,description,statusesCount,followersCount,favoritesCount,friendsCount,url,name,created.y,protected,verified,location,lang,id.y,listedCount,followRequestSent,profileImageUrl,,Gender
1362,RituMaska,"@ViCustomerCare 
Match 4 - Q19
3 Singles

#FanOfTheMatch #RRvPBKS #IPL2021",FALSE,0,ViCustomerCare,12-04-2021 18:43,FALSE,1.38168E+18,1.38168E+18,1.28764E+18,TweetCaster for Android,0,FALSE,FALSE,NA,NA,,100792,51,10,56,NA,Ritu Maskara,30-03-2014 12:19,FALSE,FALSE,Kerala,NA,2418931519,17,FALSE,http://pbs.twimg.com/profile_images/450249966158508033/EG5et3xr_normal.jpeg,,
1363,rizwanmohd2599,"The reaction of all the punjab fans who we're excited more with pbks vs rr 
#saddapunjab
#PBKSvsRR 
#PBKS 
#IPL2021… https://t.co/YsigimmiNH",FALSE,1,NA,12-04-2021 18:44,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,Cricketers and Commentators Lifestyle Music,47,4,58,48,NA,riz1,23-03-2017 14:51,FALSE,FALSE,Kerala,NA,8.44925E+17,0,FALSE,http://pbs.twimg.com/profile_images/1054395069082492928/xrGW6IKz_normal.jpg,,
1364,RJLK25,"@ViCustomerCare @DisneyplusHSVIP 3 Singles

#FanOfTheMatch #RRvsPBKS #IPL2021 

@ViCustomerCare",FALSE,0,ViCustomerCare,12-04-2021 18:49,FALSE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,Family Man and Responsible Husband and Father,2468,20,1862,275,NA,Ramji Lal,17-02-2021 20:12,FALSE,FALSE,Kerala,NA,1.36213E+18,0,FALSE,http://pbs.twimg.com/profile_images/1362265742071062530/q4N-Phkg_normal.jpg,,
1365,rjrahul31,"Life can cruel sometimes! My heart goes out for Sanju samson!!Well Played champ! Fighter!! 
Tough game. What A matc… https://t.co/mhUdBPaqAE",FALSE,3,NA,12-04-2021 18:45,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,,83,18,278,92,NA,Rahul Jaiswal,15-03-2019 14:02,FALSE,FALSE,Kerala,NA,1.10656E+18,0,FALSE,http://pbs.twimg.com/profile_images/1381164446182088708/l8BsFBCw_normal.jpg,,
1366,Roarclubnews,"#chetansakariya , God bless you bro .....Keep it up .....

Your deserve these chances....Wishing  for a bright futu… https://t.co/6MZ0ledoE1",FALSE,4,NA,12-04-2021 18:42,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"No.1 Cricket Analyst <U+0001F3AF>
Fantasy Cricket Expert <U+0001F3CF>
Follow us for Cricket News & Updates <U+0001F60A>
Destination For Every Fantasy Cricket player<U+0001F3AF>
#dream11Expert #dream11",1117,238,668,320,https://t.co/JOLQmS2I3N,Roarclub News,02-09-2020 19:02,FALSE,FALSE,Kerala,NA,1.30123E+18,1,FALSE,http://pbs.twimg.com/profile_images/1301237004571566080/vW2zyfFO_normal.jpg,,
1367,Rob__Sonu,"#IPL2021 #Prediction

MI<U+0001F499> , Csk<U+0001F49B> ,SRH<U+0001F9E1> , RR <U+0001F497>

Will be qualify for playoffs <U+0001F918><U+0001F3FB><U+0001F464>

#playoffs2021 #Playoff",FALSE,0,NA,12-04-2021 18:51,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Thalaivar #RAJINIKANTH <U+0001F918><U+0001F3FB> & #SureshRaina <U+0001F618>
#VideoEditor <U+0001F609>
My Thalaivar mashup in Theatre <U+0001F447><U+0001F3FB>",1665,304,1579,131,https://t.co/h1cd3AOjXV,Rob Sonu,09-02-2017 18:27,FALSE,FALSE,Kerala,NA,8.29759E+17,0,FALSE,http://pbs.twimg.com/profile_images/1380587117005312001/mzlPf3YV_normal.jpg,,
1368,robinrocky9,"Well played @ImSanjuSamson <U+2764><U+2764><U+2764><U+2764>
#RRvsPBKS #IPL2021 @rajasthanroyals",FALSE,0,NA,12-04-2021 19:21,FALSE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,,1,0,3,10,NA,robin rocky,03-04-2021 05:39,FALSE,FALSE,Kerala,NA,1.37822E+18,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
1369,RockyYS2,#SanjuSamson almost did the imposible for RR <U+0001F64C> .  #Ipl2021 #RRvPBKS https://t.co/4492a9Cq8t,FALSE,4,NA,12-04-2021 18:40,FALSE,NA,1.38168E+18,NA,Twitter Web App,1,FALSE,FALSE,NA,NA,,206,0,1179,52,NA,@RockyYS,20-09-2020 11:56,FALSE,FALSE,Kerala,NA,1.30765E+18,0,FALSE,http://pbs.twimg.com/profile_images/1307650171044425728/fir9giUW_normal.jpg,,
1370,RockyYS2,"Feels so happy for #deepakhooda <U+0001F44F> 
Le hardik pandya after seeing his brother #Krunalpandya  getting trolled on twit… https://t.co/FTTAtAib33",FALSE,1,NA,12-04-2021 18:50,TRUE,NA,1.38168E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,,206,0,1179,52,NA,@RockyYS,20-09-2020 11:56,FALSE,FALSE,Kerala,NA,1.30765E+18,0,FALSE,http://pbs.twimg.com/profile_images/1307650171044425728/fir9giUW_normal.jpg,,
1371,RohanGouda07,This year indian uncapped player shows there talent #RRvPK #IPL2021 #IPL #rr #rcb #mi #pk #srh,FALSE,0,NA,12-04-2021 19:44,FALSE,NA,1.38169E+18,NA,Twitter for Android,1,FALSE,FALSE,NA,NA,"BorN tO bE AweSomE
Live for yourself <U+0001F499>",69,1,244,3,https://t.co/QqFPkZSS74,Rohan Gouda,30-04-2020 07:04,FALSE,FALSE,Kerala,NA,1.25575E+18,0,FALSE,http://pbs.twimg.com/profile_images/1255755083725373441/hLPuX2mu_normal.jpg,,
1372,rohangupta1596,"It broke every cricket fan's heart<U+0001F494><U+0001F494>

#SanjuSamson #RR #RRvPBKS #IPL2021 https://t.co/LIARpR7xxI",FALSE,8,NA,12-04-2021 18:50,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Followed by @imamofpeace<U+0001F54A><U+FE0F>#Pharmacist
#Bipolarguy<U+0001F3AD>
Pro Modi/Yogi/Mota bhai 
#<U+092E><U+093E><U+0901> <U+0001F491>
#<U+0939><U+093F><U+0928><U+094D><U+0926><U+0941><U+0924><U+094D><U+0924><U+094D><U+0935><U+0001F6A9>
#PotterHead<U+277E>¾#Cynophilist <U+0001F415>
CHAI<U+0001F60D>
<U+091C><U+092F><U+0939><U+093F><U+0902><U+0926> <U+0001F1EE><U+0001F1F3>
DM for RT<U+0001F607>",56232,1151,229922,1954,NA,R O H A N || ®<U+FE0F> raowl bro stan <U+0001F1EE><U+0001F1F3><U+0001F549><U+FE0F><U+277E>¾,10-08-2014 22:07,FALSE,FALSE,Kerala,NA,2739425608,0,FALSE,http://pbs.twimg.com/profile_images/1380099542318649344/eQuwB3P9_normal.jpg,,
1373,RohanRamugade,Am I the only one who wanted @rajasthanroyals to win just because of @IamSanjuSamson innings #IPL2021 #IPLT20,FALSE,0,NA,12-04-2021 19:42,FALSE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+092F><U+0941><U+0935><U+093E><U+0938><U+0947><U+0928><U+093E> <U+0935><U+093E><U+0902><U+0926><U+094D><U+0930><U+0947> <U+092A><U+0942><U+0930><U+094D><U+0935> <U+0935><U+093F><U+0927><U+093E><U+0928><U+0938><U+092D><U+093E><U+0001F6A9>
<U+092E><U+0940> <U+092C><U+093E><U+0933><U+093E><U+0938><U+093E><U+0939><U+0947><U+092C><U+093E><U+0902><U+091A><U+093E> <U+0936><U+093F><U+0935><U+0938><U+0948><U+0928><U+093F><U+0915>",336,77,963,112,NA,Rohan Ramugade,19-09-2017 17:06,FALSE,FALSE,Kerala,NA,9.10188E+17,0,FALSE,http://pbs.twimg.com/profile_images/1368620619772784640/wdl0aIWd_normal.jpg,,
1374,Rohot_SherMan,"Sanju Samson, What a match 
#IPLT20 #IPL2021 #RRvPBKS https://t.co/NxGxpK2bID",FALSE,1,NA,12-04-2021 19:34,FALSE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"@ImRo45 parody
Indian vc-captain |6Time IPL winner | T20 WC07 winner| Beast batsman Nd Beast IPL Capital <U+0001F525>
•
<U+0001F447>Follow on Instagram",95,7,347,139,https://t.co/mvOHb0xoBV,Rofit SherMan <U+0001F3B6>,29-11-2020 13:37,FALSE,FALSE,Kerala,NA,1.33304E+18,0,FALSE,http://pbs.twimg.com/profile_images/1336949672561102851/5jJDkSGH_normal.jpg,,
1375,roshanmohanty8,"Intensity of @PunjabKingsIPL  &amp; @mipaltan game would be no less than a Finale.
#IPL2021 #pbksvsmi",FALSE,0,NA,12-04-2021 20:56,FALSE,NA,1.38171E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,Enthusiastic. Engineer in making,286,32,319,72,NA,Roshan Mohanty,05-05-2014 04:53,FALSE,FALSE,Kerala,NA,2477845477,2,FALSE,http://pbs.twimg.com/profile_images/1241659475586498560/5KSxTpyc_normal.jpg,,
1376,rowdy_monster,"What a match full of excitement both team played well But Deepak Hooda was awesome Samson Brilliant, Good cameo by… https://t.co/wJFr46PL6q",FALSE,2,NA,12-04-2021 19:05,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0915><U+094D><U+0930><U+093F><U+0915><U+0947><U+091F>, <U+092C><U+0949><U+0932><U+0940><U+0935><U+0941><U+0921> <U+0914><U+0930> <U+0930><U+093E><U+091C><U+0928><U+0940><U+0924><U+093F> <U+092E><U+0947><U+0902> <U+0909><U+091A><U+094D><U+091A> <U+0915><U+094B><U+091F><U+093F> <U+0915><U+0940> <U+092C><U+0915><U+0948><U+0924><U+0940><U+0964>",433,3,462,50,NA,Rowdy Monster,16-03-2021 04:25,FALSE,FALSE,Kerala,NA,1.37168E+18,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
1377,RrosE_PetalS,"@ViCustomerCare @DisneyplusHSVIP 3 Singles

#FanOfTheMatch
#IPL2021 #RRvPBKS
@ViCustomerCare",FALSE,0,ViCustomerCare,12-04-2021 19:09,FALSE,1.38168E+18,1.38169E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,Hate DM chats <U+0001F643>,774,20,1248,58,NA,Libiya,01-11-2020 14:59,FALSE,FALSE,Kerala,NA,1.32292E+18,0,FALSE,http://pbs.twimg.com/profile_images/1362509903865155584/NEKn3XZN_normal.jpg,,
1378,rschds,"Oh well @IPL, I'm totally backing Sanju for the decision he took to deny the run. In retrospect, why wouldn't I tak… https://t.co/zsYqUYws9z",FALSE,0,NA,12-04-2021 19:05,TRUE,NA,1.38169E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,22 & I write. Find my work here <U+0001F447><U+0001F3FE>,982,29,6823,184,https://t.co/NzTVQeFjT3,Saquib Bin Raschid,16-08-2014 17:55,FALSE,FALSE,Kerala,NA,2737752008,0,FALSE,http://pbs.twimg.com/profile_images/1332303176859492354/Y_CPoelp_normal.jpg,,
1379,RubyAga9339,"@ViCustomerCare @DisneyplusHSVIP 3 singles 

#FanOfTheMatch #RRvsPBKS
 #IPL2021
@ViCustomerCare",FALSE,0,ViCustomerCare,12-04-2021 18:54,FALSE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,Amazon Reviewer <U+2764>Social Media Infuencer <U+0001F495>#Contest lover <U+0001F33B>Foodie <U+0001F366>,59230,2247,102614,3037,NA,Ruby Agarwal,05-05-2017 16:56,FALSE,FALSE,Kerala,NA,8.60539E+17,4,FALSE,http://pbs.twimg.com/profile_images/1330571170907709440/Mx06U5Pk_normal.jpg,,
1380,Ruchita33281726,"@ViCustomerCare A20<U+27A1><U+FE0F>Rajasthan skipper scored his century in Fifty Four balls.
#FanOfTheMatch #IPL2021 #RRvsPBKS
@ViCustomerCare",FALSE,0,ViCustomerCare,12-04-2021 18:45,FALSE,1.38167E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,,15126,508,21286,1271,NA,Ruchita Jain,27-10-2017 03:51,FALSE,FALSE,Kerala,NA,9.23759E+17,0,FALSE,http://pbs.twimg.com/profile_images/1229709076441059328/eUKfihOU_normal.jpg,,
1381,RunMachineVK_18,"Scorecard..
Dc- 2 points
Rcb- 2 points
Kkr 2 points 
Rcb- 2 points
#IPL2021",FALSE,2,NA,12-04-2021 18:45,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,Batsman that  make centuries  for fun is...1st- Virat Kohli ..END OF LIST,616,310,1174,827,NA,ViratKohli <U+0001F410>FC,15-03-2021 16:32,FALSE,FALSE,Kerala,NA,1.3715E+18,0,FALSE,http://pbs.twimg.com/profile_images/1380216133907714053/N0HJD8yJ_normal.jpg,,
1382,RupamDh01467220,"Chetan Sakariya:  3/31
Arshdeep Singh:  3/35
Mohd Shami: 2/33
In high scoring matches these are the bowling perform… https://t.co/Y2JUkZSk68",FALSE,0,NA,12-04-2021 18:45,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,Passionate about cricket and software tester in profession... Always prefers quality over quantity!!!,176,7,679,135,https://t.co/8cszd5ORyz,RupamCricFreak,28-12-2020 14:50,FALSE,FALSE,Kerala,NA,1.34357E+18,0,FALSE,http://pbs.twimg.com/profile_images/1363059937278976000/S8f1EfrM_normal.jpg,,
1383,RushabhWadkar,Not taking that single when 5 were needed off 2 balls was a very though decision. Taking the whole pressure of what… https://t.co/v9nZM3J5KK,FALSE,0,NA,12-04-2021 19:28,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Learning to inspire.
Inspired to learn.",88,81,249,117,NA,Rushabh Wadkar,29-09-2019 05:32,FALSE,FALSE,Kerala,NA,1.17818E+18,0,FALSE,http://pbs.twimg.com/profile_images/1348176947583410182/umP4_yWV_normal.jpg,,
1384,rushil68,"@ViCustomerCare @DisneyplusHSVIP 3 singles  

#FanOfTheMatch #RRvPBKS #IPL2021",FALSE,0,ViCustomerCare,12-04-2021 18:48,FALSE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for iPhone,0,FALSE,FALSE,NA,NA,,12359,130,564,30,https://t.co/lJKSgPlmUL,Rushil Dhawan,23-06-2012 08:31,FALSE,FALSE,Kerala,NA,615932357,2,FALSE,http://pbs.twimg.com/profile_images/1358743970847723521/WxbLthvk_normal.jpg,,
1385,rushxkesh,"Take a bow <U+0001F497><U+0001F497><U+0001F497> @IamSanjuSamson  

#SanjuSamson #IPL2021",FALSE,0,NA,12-04-2021 19:03,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,India. Master's student @info_iism,18,17,200,228,NA,Rushikesh Gopale,03-05-2018 10:58,FALSE,FALSE,Kerala,NA,9.91995E+17,0,FALSE,http://pbs.twimg.com/profile_images/1379009225578311684/mVqeHE6Z_normal.jpg,,
1386,RVCJ_FB,"Skippers
#IPL2021 #RRvPBKS https://t.co/Mv5Qzyy14C",FALSE,359,NA,12-04-2021 18:45,FALSE,NA,1.38168E+18,NA,Twitter for Android,29,FALSE,FALSE,NA,NA,RVCJ Media official account. Contact : contact@rvcj.com,95598,246492,706,304,https://t.co/e1DakdmCoj,RVCJ Media,28-09-2014 19:01,FALSE,TRUE,Kerala,NA,2835317718,114,FALSE,http://pbs.twimg.com/profile_images/1038640913462042624/X5NnOGZZ_normal.jpg,,
1387,RVCJ_FB,"The Situation of the match..
#IPL2021 #RRvPBKS https://t.co/ZdJeodC9OH",FALSE,169,NA,12-04-2021 19:03,FALSE,NA,1.38168E+18,NA,Twitter for Android,20,FALSE,FALSE,NA,NA,RVCJ Media official account. Contact : contact@rvcj.com,95598,246492,706,304,https://t.co/e1DakdmCoj,RVCJ Media,28-09-2014 19:01,FALSE,TRUE,Kerala,NA,2835317718,114,FALSE,http://pbs.twimg.com/profile_images/1038640913462042624/X5NnOGZZ_normal.jpg,,
1388,RVCJ_FB,"Full Entertainment!<U+0001F525><U+0001F4AF>
#IPL2021 #RRvPBKS https://t.co/kuwsNt7CTJ",FALSE,229,NA,12-04-2021 18:50,FALSE,NA,1.38168E+18,NA,Twitter for Android,27,FALSE,FALSE,NA,NA,RVCJ Media official account. Contact : contact@rvcj.com,95598,246492,706,304,https://t.co/e1DakdmCoj,RVCJ Media,28-09-2014 19:01,FALSE,TRUE,Kerala,NA,2835317718,114,FALSE,http://pbs.twimg.com/profile_images/1038640913462042624/X5NnOGZZ_normal.jpg,,
1389,rwamit,"While you should applaud the performances of Arshdeep and Chetan, do not be critical of Jhye and Riley, they don’t… https://t.co/eY5X7lg4Fv",FALSE,0,NA,12-04-2021 19:17,TRUE,NA,1.38169E+18,NA,Twitter for iPhone,0,FALSE,FALSE,NA,NA,ML Engineer|Sports Fanatic,4440,22,13719,523,https://t.co/EAgSR8Vz4x,AK,15-05-2013 03:56,FALSE,FALSE,Kerala,NA,1429454244,1,FALSE,http://pbs.twimg.com/profile_images/1347357049269661703/5if_Yx2N_normal.jpg,,
1390,ryandesa_07,"Some team please break this prediction streak ASAP<U+0001F642><U+0001F62C> 

#IPL2021 https://t.co/2V0E6pLzCw",FALSE,3,NA,12-04-2021 18:43,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,Cricket Fanatic<U+0001F3CF>| HALA MADRID<U+26BD>| ENGINEER<U+0001F477>                                SRM Uni '21| Rohit <U+0001F499>|MSD<U+0001F49B>CSK<U+0001F49B>,10707,1185,42848,995,NA,Ryan De Sa,09-01-2018 02:42,FALSE,FALSE,Kerala,NA,9.50558E+17,2,FALSE,http://pbs.twimg.com/profile_images/1374117377583972354/c_VI_dvs_normal.jpg,,
1391,RyJones90,Incredible game of cricket and unlucky to lose that the Royals. Sanju Samson in another league today but bowlers le… https://t.co/hgCBTJmKZ6,FALSE,0,NA,12-04-2021 20:00,TRUE,NA,1.3817E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"I'm Ry, 30. Shepherd. Realist.",2947,53,575,67,NA,Ry Jones,01-08-2010 01:06,FALSE,FALSE,Kerala,NA,173294922,2,FALSE,http://pbs.twimg.com/profile_images/1241481510701666312/DuozTpAP_normal.jpg,,
1392,saad_arif929,"On a day when should be talking about

How Poorly Pakistan Player in #PAKvSA
What a masterclass by #Sanju in the… https://t.co/8IIgmZrKpJ",FALSE,0,NA,12-04-2021 19:29,TRUE,NA,1.38169E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,"*Cricket Fanatic*
*WWE Universe*
*Song Addict*
*Occasional Political Banter. No Political Interest*
*Graduate of the @mcguireprogram *
*PROUD PAKISTANI*",11795,418,1530,348,NA,saad arif,16-06-2013 15:37,FALSE,FALSE,Kerala,NA,1522472094,3,FALSE,http://pbs.twimg.com/profile_images/1185985318387933184/ymzcPJok_normal.jpg,,
1393,Sabiha20288384,"@ViCustomerCare @DisneyplusHSVIP A19) 3 Single taken in 14th over of #PBKS 

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare",FALSE,1,ViCustomerCare,12-04-2021 18:42,FALSE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+2764><U+FE0F> Ishq-E-Mohammed <U+FDFA><U+2764><U+FE0F>
<U+2796><U+2796><U+2796><U+2796><U+2796><U+2796><U+2796><U+2796><U+2796><U+2796>",1077,9,986,100,NA,miss.sobia,13-11-2020 14:37,FALSE,FALSE,Kerala,NA,1.32726E+18,0,FALSE,http://pbs.twimg.com/profile_images/1375140626589569027/MUjsQc1D_normal.jpg,,
1394,sachinmer,"This is two balls game 19.5 to 19.6 
What a @arshdeepsinghh 19.6 crutial ball and result found #SaddaPunjab… https://t.co/zjNb0V6nL3",FALSE,2,NA,12-04-2021 18:46,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F1EE><U+0001F1F3><U+092D><U+093E><U+0930><U+0924><U+0935><U+093E><U+0938><U+0940><U+0001F1EE><U+0001F1F3>Passion IAS<U+0001F1EE><U+0001F1F3><U+25FD>fan of @rashtrapatibhvn
@VPSecretariat @PMOIndia @narendramodi  @PIB_India @PIBHindi<U+25FD><U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0938><U+0947> <U+0926><U+093F><U+0932><U+0001F9E1><U+25FD><U+270D><U+FE0F>LBSNAA<U+270D><U+FE0F>",6353,963,36692,4994,https://t.co/NfV3MbAVwu,<U+0001F1EE><U+0001F1F3> Sachin Mer <U+0001F1EE><U+0001F1F3>,16-03-2011 12:57,FALSE,FALSE,Kerala,NA,267166963,2,FALSE,http://pbs.twimg.com/profile_images/1225107824218263552/7aJZz7yQ_normal.jpg,,
1395,sachinpattan,Did someone understand @RanveerOfficial 's @jd_justdial Ad? Especially the one in which someone throws kitchen uten… https://t.co/6hpUrlDoJe,FALSE,0,NA,12-04-2021 21:10,TRUE,NA,1.38172E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Tech Savvy, a Proud Indian, Crazy about cricket, always happy to learn something new.",1365,68,1916,224,NA,Sachin,07-09-2010 06:26,FALSE,FALSE,Kerala,NA,187816002,0,FALSE,http://pbs.twimg.com/profile_images/1255606812323217408/qc7yVfBR_normal.jpg,,
1396,SachinPratikSi2,"If job achhe hai per Ijjat nahi hai had a face <U+0001F609>! 
#IPL2021 https://t.co/kJf8Fevs4b",FALSE,0,NA,12-04-2021 20:36,FALSE,NA,1.38171E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F1EE><U+0001F1F3>
Half Hindu Half Muslim but a complete human! 
A lactophile Vegetarian in a non-vegetarian family, Musician along with engineering skills and a family man.",2930,115,7817,921,https://t.co/uXA3dTSJO2,Sachin Pratik Sinha<U+0001F6F8>,06-01-2021 14:47,FALSE,FALSE,Kerala,NA,1.34683E+18,0,FALSE,http://pbs.twimg.com/profile_images/1377889467801931776/WadwQ9Fb_normal.jpg,,
1397,sachint75883657,What a match what a match ...#SanjuSamson brilliant knock you deserve the victory but hard luck better luck next ti… https://t.co/i3jRYZvhyw,FALSE,7,NA,12-04-2021 19:14,TRUE,NA,1.38169E+18,NA,Twitter for Android,2,FALSE,FALSE,NA,NA,it is simple to be happy but is  difficult to be simple,240,4,2371,138,NA,sachin thakur,16-09-2019 16:54,FALSE,FALSE,Kerala,NA,1.17364E+18,0,FALSE,http://pbs.twimg.com/profile_images/1173641485301895169/Zn25Sm36_normal.jpg,,
1398,saddambugti511,sanju samson #IPL2021 great knock <U+0001F44C>#sanjusamson #mripl #IPL,FALSE,1,NA,12-04-2021 20:37,FALSE,NA,1.38171E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"#cricketlover
#bsgeology
#8august


YouTube channel #shtv19live
#saddambugti19 # Instagram.",1924,32,3816,25,NA,saddamhussain,12-12-2016 10:57,FALSE,FALSE,Kerala,NA,8.08265E+17,1,FALSE,http://pbs.twimg.com/profile_images/1350100532455763972/1X1uvVNa_normal.jpg,,
1399,SaddamMolla0071,"@ViCustomerCare @DisneyplusHSVIP A) 3 singles  

#FanOfTheMatch #RRvPBKS #IPL2021",FALSE,0,ViCustomerCare,12-04-2021 18:43,FALSE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"New account flow me <U+0001F92C><U+0001F479>

iam muslim contest lover 
big fan of @jeet30
@iamsrk
@arijitsingh
@viratkohli",10446,212,20598,1615,NA,sàddäm Møllã<U+0001F64F><U+0001F64F><U+0001F64F>,15-05-2020 04:28,FALSE,FALSE,Kerala,NA,1.26115E+18,1,FALSE,http://pbs.twimg.com/profile_images/1381645053727154177/T3HPkfka_normal.jpg,,
1400,safar13_,"Match summary of #RRvPBKS 
#IPL2021 https://t.co/oRo3rg2EZd",FALSE,1,NA,12-04-2021 18:53,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,Secret Message https://t.co/l2wVOki8kG,40284,12867,3878,202,https://t.co/D1dNXI65PM,<U+091C><U+0917><U+0924><U+0917><U+0941><U+0930><U+0941>™,19-12-2013 13:32,FALSE,FALSE,Kerala,NA,2253542191,28,FALSE,http://pbs.twimg.com/profile_images/1380069048545812481/VX-LVrAy_normal.jpg,,
1401,sagarcasm181,what a thriller that was !!! @PunjabKingsIPL love to give mini heart attack to their fans <U+0001F602><U+0001F602>if every game is gonna… https://t.co/nSUbAti8Bz,FALSE,2,NA,12-04-2021 18:56,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"""<U+0905><U+0917><U+0930> <U+092E><U+0917><U+0930> <U+0914><U+0930> <U+0915><U+093E><U+0936> <U+092E><U+0947><U+0902> <U+0939><U+0942><U+0902><U+0964> <U+092E><U+0948><U+0902> <U+0916><U+0941><U+0926> <U+0905><U+092A><U+0928><U+0940> <U+0939><U+0940> <U+0924><U+0932><U+093E><U+0936> <U+092E><U+0947><U+0902> <U+0939><U+0942><U+0902><U+0964>""<U+0001F339>",171,18,3223,303,https://t.co/EseihquKyl,Sagar Arora,30-11-2013 10:39,FALSE,FALSE,Kerala,NA,2222887802,0,FALSE,http://pbs.twimg.com/profile_images/1379331337828528129/4JCxD87n_normal.jpg,,
1402,sagarikachetrie,Was glued to the television and how! #sanjusamson what a knock by the captain. Wow. Feel for him for not getting th… https://t.co/KlOhKa6Ezi,FALSE,7,NA,12-04-2021 18:42,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Television Presenter. PlanetBollywood.Sports Anchor. Miss India Finalist. https://t.co/SFItLlZvuH ,
https://t.co/gHtECSPLey",1159,2912,1290,89,NA,Sagarika chhetri,10-07-2014 20:13,FALSE,FALSE,Kerala,NA,2616062988,4,FALSE,http://pbs.twimg.com/profile_images/1205976876444835841/y6YRV8sn_normal.jpg,,
1403,SagarMalvi16,"What a incredible innings with under pressure, 1st match as captain, with critical situation for team and brilent k… https://t.co/zSNXibtlGL",FALSE,1,NA,12-04-2021 19:46,TRUE,NA,1.3817E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,,1,0,0,6,NA,Sagar Malvi,04-04-2021 19:36,FALSE,FALSE,Kerala,NA,1.37879E+18,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
1404,SaharaSamayNEWS,"#PBKSvsRR: #SanjuSamson's ton goes in vain as Punjab beat Royals in thriller
#IPL2021 
https://t.co/CjyaCoxNKU",FALSE,0,NA,12-04-2021 19:36,FALSE,NA,1.38169E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,Digital News Platform of Sahara News  Network https://t.co/6XMMtKl7GI https://t.co/viLpTrnZYq https://t.co/nsCQMOvZlg https://t.co/eRqCwUFoM2,103096,7486,16473,693,https://t.co/6XMMtKl7GI,Sahara Samay,01-04-2010 08:24,FALSE,FALSE,Kerala,NA,128491965,158,FALSE,http://pbs.twimg.com/profile_images/1265966831019323393/R7IFUKrs_normal.jpg,,
